track_name,track_id,track_popularity,playlist_id,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_artist,language,emotion
Takin' You For A Ride,4FJQgzmWXgmYPvlmi8dg85,53,6OaTudLqBEuTyUMPxRNpZc,pop,0.811,0.406,7,-9.418,0,0.0458,0.629,0.845,0.107,0.367,92.097,Pandrezz,NA,
Carry On - Nicky Romero Remix,4fK2NU9UyQJV74ZGiSVYsr,67,37i9dQZF1DWSJHnPb1f0X3,pop,0.447,0.684,9,-4.721,0,0.09,0.175,0,0.478,0.437,125.655,Kygo,en,
Whatever Happens,4fK6bgzyKt4EIv3R1wrUtl,46,1ZlL3IQS8eB0s0RMxz02yD,r&b,0.677,0.741,10,-2.829,0,0.0743,0.371,2.37E-06,0.103,0.565,97.011,Michael Jackson,en,
Unbreakable,4fKAPa1mPoF0fE3C5tqQ2t,41,64BvJcehegyvhqQtV82Ddz,rock,0.457,0.948,0,-4.318,1,0.0555,2.18E-05,0.00225,0.152,0.157,139.022,Of Mice & Men,en,
Valerie,4fLnXd56RsWN4ZBtb9TegQ,62,4Pbs84EQbuAblxlp6Chz0d,r&b,0.641,0.539,5,-6.351,0,0.0463,0.346,7.04E-06,0.0837,0.436,148.004,The Weeknd,en,
Gone Are The Days (Radio Edit),4fM3IUQ9kh3fYh2Ni1iPZU,29,37i9dQZF1DX0fWtUuB7bFE,rock,0.5,0.92,8,-4.198,1,0.0444,2.64E-04,0,0.383,0.651,139.987,Grand Slam,en,
Show Me,4fmHk7UJTYcqQwTZncsJ48,44,4I6rTSxqKl1LRvES2O9owQ,r&b,0.71,0.651,9,-5.028,0,0.0608,0.0172,3.39E-05,0.1,0.31,100.086,HoodCelebrityy,en,
Vendetta,4FmzpxyIKD0VmTz5KhQzJm,62,37i9dQZF1DWY6tYEFs22tT,rap,0.852,0.537,10,-8.186,0,0.105,0.104,0,0.0732,0.592,132.089,KILLY,en,
Let Me Love You - Marshmello Remix,4fNDcRXLM39qJRgwVjtI3y,0,5aPwKjwNHr6dnCejLcPTVx,rap,0.66,0.828,8,-3.139,1,0.039,0.0184,0,0.117,0.23,119.999,DJ Snake,en,
Dragostea Din Tei - Romanian Version,4FP0feSGbkdt7DfT6YTM69,47,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,0.8,0.964,0,-3.858,1,0.0416,0.171,0,0.0624,0.699,130.083,O-Zone,ro,
Whack It On Me,4FpBrK6IIjQGP0VAjy4ZdM,2,7bdhfXlbfml9CuNn5c7372,r&b,0.761,0.77,11,-11.63,0,0.107,0.052,4.23E-05,0.327,0.581,100.097,Damian Dame,en,
Dreams (Will Come Alive),4Fqm5rqB0WMx0hPOwgRjFr,61,50cXvxgMGrvoUeLhkzCyIO,pop,0.701,0.979,7,-4.861,0,0.048,0.00328,0.308,0.416,0.612,134.013,2 Brothers On The 4th Floor,en,
Now That We Found Love,4fqNDb0QJ7j7xln6IvJFdz,1,3ykXidKLz1eYPvuGoFlD1e,r&b,0.723,0.897,8,-7.914,1,0.0777,0.0291,0,0.175,0.677,119.96,Heavy D & The Boyz,en,
Sleepless - Club Edit,4FRBAscoGnKAMa9Ttf9LCp,0,5PCAWKfUWAUj8VeY8G7xRQ,edm,0.746,0.552,6,-10.405,0,0.0519,0.0471,0.00422,0.0856,0.274,124.028,CAZZETTE,en,
Come Over,4FsDX5RRFm9F5f1ts9KWKb,28,78RRvktrPMSqAoCI21mNOe,r&b,0.718,0.501,5,-6.143,1,0.0292,0.101,0,0.105,0.587,96.076,Rahsaan Patterson,en,
Falling for You,4fsyPCAb55yWiyJVbDJLr5,39,7en9i0JMyJlRFX4r4XrXXx,r&b,0.789,0.753,4,-7.395,0,0.0324,0.106,4.08E-05,0.298,0.81,110.544,Tamia,en,
Traicionera,4Ft0391aLVNtCPPseh98lp,72,2kY6lVc5EcVfI5WNKmPQQG,latin,0.775,0.679,11,-4.985,1,0.0465,0.147,0,0.155,0.674,91,Sebastian Yatra,es,
Cheerleader (Felix Jaehn Remix) - Radio Edit,4fTHdMTq0Znl3djLI1Typn,51,3hR2R6szlkwZeGyclTgHcF,latin,0.827,0.576,4,-7.774,1,0.0372,0.184,0.029,0.0656,0.41,118.04,OMI,en,
Invincible,4FthwGFz9SVZgCVqxNXsSK,60,5nQrMpkyWmxPX0gk74htMk,rock,0.405,0.962,11,-4.894,1,0.0842,2.13E-04,2.31E-06,0.108,0.489,170.023,Adelitas Way,en,
Omo,4FtuDjqmTPP9mjxygLKzEm,63,0UXwwVDipbBQeEX7h4YuKU,r&b,0.894,0.715,2,-4.586,0,0.0582,0.246,1.51E-05,0.0981,0.88,100.036,Burna Boy,en,
Can't You See,4fUU9WKxEgJXyrZJsUA2iP,65,0QUlq0LMDVXSBtbyYLTyZh,rock,0.406,0.713,7,-5.49,1,0.0348,0.276,0.00354,0.112,0.577,164.444,The Marshall Tucker Band,en,
Unconditionally,4fwbGKNExPtPHbor1TBSY4,72,6UJw1egIcZVfrBmcKs5uHH,edm,0.397,0.725,7,-4.862,1,0.043,0.00266,0,0.208,0.358,128.861,Katy Perry,en,
Too Late For Goodbyes,4FwiCTQiiopyzLJ14cGCsW,36,0XOIK4m26aeYSD61E5nSVW,rock,0.845,0.686,11,-9.984,0,0.0349,0.0991,0.00166,0.0788,0.977,122.208,Julian Lennon,en,
Punto Rojo,4fWklIPH97s1BvwSgGqVvr,42,5fWgI0IJ1el5NB1sZ0Egsx,latin,0.877,0.503,3,-8.732,0,0.328,0.263,0.00231,0.178,0.579,90.066,Granuja,es,
Don't Let Me Be Lonely Tonight,4FWmE1B9LaE0qta4mHikD1,26,4F3xAxHxeBwXhK6k6GPnrW,r&b,0.539,0.279,2,-9.138,0,0.033,0.852,5.60E-05,0.0787,0.241,94.004,David Sanborn,en,
Black Honey,4FX7dhugVxsKsyC4DgwJyM,46,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,0.442,0.892,9,-6.431,0,0.086,0.00267,7.92E-06,0.0758,0.237,151.914,Thrice,en,
The March Of The Black Queen - 2011 Mix,4FX8fPOIDRR2voDqOkfeKk,36,3E88dLx4fgFYY70gdGzdnB,rock,0.332,0.687,9,-8.44,0,0.0787,0.0904,1.30E-05,0.64,0.136,112.307,Queen,en,
Melanin,4fY4pwTfUl15tEwDBTCXBO,47,37i9dQZF1DWUxHPh2rEiHr,latin,0.439,0.677,11,-7.319,0,0.125,0.0743,0,0.0955,0.759,95.064,Sauti Sol,en,
Under Pressure,4FYeIka527pqJV5Jm5EXai,1,1gAeQGQ7hr2q7IYmaejDW6,rock,0.67,0.535,2,-12.657,1,0.0523,0.404,0,0.0858,0.429,113.481,Queen,en,
Una Vez Mas,4fZ1JsWQ6r7xk3tLi2sEqG,46,2v3I1zS56Y0cNHYsOAiCGV,latin,0.823,0.679,2,-13.757,1,0.0512,0.258,6.64E-06,0.0574,0.919,127.052,Calle Ciega,es,
Through the Fire,4fZDZMgyWBxTg2Rc4OHVtB,55,78RRvktrPMSqAoCI21mNOe,r&b,0.569,0.589,8,-7.395,1,0.0306,0.166,6.91E-06,0.132,0.409,130.865,Chaka Khan,en,
High - Yahtzel Remix,4fZfIJC86NiTIQJACILG3i,38,37i9dQZF1DX1bDvyV0IkZ3,latin,0.765,0.681,0,-5.179,0,0.0413,0.00436,0.259,0.0567,0.749,110.012,Peking Duk,en,
Metaphysical,4FzTuLQ0vck9PBtw4kqJ8F,40,2QiMewRbSavfZ9MSAYz2h6,pop,0.797,0.722,7,-6.846,0,0.0401,0.212,0.06,0.105,0.233,120.036,Autograf,en,
BoomTrap Protocol,4fZxGiES1FKbNqJPrI4L3s,58,37i9dQZF1DWTIuAboZgTMf,rap,0.747,0.532,10,-5.474,0,0.0394,0.0549,2.78E-06,0.121,0.347,77.032,Logic,en,
The Less I Know The Better,4g3Ax56IslQkI6XVfYKVc5,18,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,0.64,0.755,1,-4.077,0,0.0287,0.0138,0.0208,0.12,0.744,116.883,Tame Impala,en,
Passin' Me By,4G3dZN9o3o2X4VKwt4CLts,67,206vi9Q0p3juAU73flxPsz,rap,0.759,0.756,4,-8.145,0,0.266,0.0903,2.36E-06,0.265,0.613,87.059,The Pharcyde,en,
Fractures,4G3IXyVRxSx5lLhUvv3fu3,58,5EgzhnSirHRvu1AqlFLllv,edm,0.41,0.711,4,-3.064,1,0.0432,0.373,0.00179,0.139,0.266,159.837,ILLENIUM,en,
Negai,4G4wIWnQXvJzdBifQwx749,30,0r5ojPhjqGVq21oQR13UJy,r&b,0.548,0.65,11,-12.406,0,0.408,0.117,1.60E-06,0.102,0.439,96.783,Zoology,en,
Warmongers,4g76GjEr9b9vHnbymLLGnx,0,53CmFroG6MWR5reOOXJX6B,pop,0.519,0.963,2,-2.25,1,0.0323,1.61E-04,0.018,0.381,0.172,125.009,Frozen Plasma,en,
Radioactive,4G8gkOterJn0Ywt6uhqbhp,73,6jAPdgY9XmxC9cgkXAVmVv,pop,0.448,0.784,9,-3.686,1,0.0627,0.106,1.08E-04,0.668,0.236,136.245,Imagine Dragons,en,
I Don't Know My Name,4G9addS7Yq5ihZBQLXG2Mj,63,7Ic1UwucK3ozdycPBIPVSR,pop,0.548,0.221,0,-8.383,1,0.0401,0.775,0,0.109,0.457,140.649,Grace VanderWaal,en,
Sorry,4g9TfQAiEN6lDNRJJsiU9T,49,37i9dQZF1DX74DnfGTwugU,rock,0.402,0.502,2,-10.009,0,0.0315,0.0702,6.37E-05,0.115,0.209,147.519,Guns N' Roses,en,
Yokubou ni michita seinendan,4Gaco6SiHpZhnPvNsXH6Iy,47,2gt9IfM8ASNiDzqg5jKyR5,rock,0.554,0.752,11,-5.473,1,0.0303,0.0479,0,0.364,0.694,87.985,ONE OK ROCK,sw,
Feeling So Good,4GAFlFLouTialsJv1kiKaC,56,10FCW9lj0NdeoYI5VVvVtY,pop,0.727,0.702,4,-6.19,1,0.131,0.0991,9.42E-06,0.739,0.525,110.005,Ashley Tisdale,en,
Candy Rain,4GAGWckW9edK3zB6ZS7Tz5,38,79xd4wnVuKZK4rJMsL2wPa,r&b,0.586,0.676,11,-8.076,0,0.0599,0.00269,6.14E-05,0.091,0.538,188.265,Soul For Real,en,
Money To Blow - Street Version,4gaz3uvhKgO078XcdzyPsl,56,37i9dQZF1DWUFmyho2wkQU,rap,0.708,0.578,6,-8.686,1,0.0631,0.0095,0,0.353,0.696,133.03,Birdman,en,
Thru These Tears,4gB61mP4tNChn4LgfquMhi,8,21nxmipQe5xtXoHHPaYfnY,pop,0.711,0.517,11,-7.695,1,0.0391,0.154,0,0.149,0.294,119.945,LANY,en,
People Have the Power,4GbnjrrobeVLCl1FQ5C0OY,50,3NcxM1LJJdua8AcRxtijNY,rock,0.622,0.737,2,-9.296,1,0.0289,0.0349,4.60E-06,0.318,0.742,130.255,Patti Smith,en,
Maps,4gbVRS8gloEluzf0GzDOFc,76,6jAPdgY9XmxC9cgkXAVmVv,pop,0.742,0.713,1,-5.522,0,0.0303,0.0205,0,0.059,0.879,120.032,Maroon 5,en,
Savin' Me,4Gd9PUEuOTOJtbgd4YxLXM,64,2ExyzXAbukW7I8bDqdGvPB,rock,0.441,0.815,3,-4.088,1,0.0276,7.31E-04,0,0.414,0.522,164.021,Nickelback,en,
SpottieOttieDopaliscious,4GdB5M7GbwLZLouktYocFC,60,4lcyWQDOzPfcbZrcBI3FOW,rap,0.824,0.656,1,-6.571,1,0.224,0.0026,0.00251,0.144,0.707,125.006,OutKast,en,
Love Will Save the Day,4gDBc1RxPAvinJrZzZ9nYX,43,3X4HmijjKdwwLonCrOOEAZ,r&b,0.758,0.844,1,-9.453,1,0.0482,0.197,3.98E-06,0.242,0.766,120.571,Whitney Houston,en,
Tainted Love,4GDmAT5ZZyHdBo32UYDIvM,53,4lIywN6kXl9KPm3OQ8u8G7,rock,0.518,0.51,0,-8.057,0,0.0352,0.476,0,0.292,0.651,144.543,Soft Cell,en,
The Lion Roars,4gDtGK7uVjYaY7oh7dFbbv,1,68y3WoFJMMKDHUIpqCnoM3,rap,0.577,0.811,0,-4.868,0,0.0835,0.318,0,0.165,0.542,155.992,Stephen Marley,en,
A Culpa Ã© do Meu Grau (feat. ZÃ© Neto & Cristiano) - Ao Vivo em BrasÃ­lia,4gDvg62vG96w0qJaF6wzcd,78,5HmZtuuIDMtIy21kylqhx6,edm,0.542,0.876,6,-3.378,1,0.0972,0.724,0,0.925,0.634,118.777,Diego & Victor Hugo,pt,
Forget Me Nots,4GdWGOxhYaI9RBKWXMFFdd,47,3YdAwfgQLMS4AN2WjRfRlb,latin,0.792,0.781,6,-5.77,0,0.0379,0.105,3.79E-04,0.0713,0.632,122.013,Saxity,en,
When The Smoke Is Going Down,4GELnDqZNS3EWPi6Mk1rmJ,5,37i9dQZF1DWViGKI2U5P2K,rock,0.451,0.598,2,-5.612,0,0.0247,0.0197,0.00253,0.101,0.268,98.709,Scorpions,en,
Anytime,4geR2biU0ogmJgtIhzqUA8,41,4F3xAxHxeBwXhK6k6GPnrW,r&b,0.741,0.437,3,-8.19,0,0.0314,0.0367,0.00184,0.0496,0.533,129.896,Brian McKnight,en,
Tie Your Mother Down - Remastered 2011,4GetBW8bJ8lB2Y9ugFb30p,26,5d1arTPDEr76KMg9geDinZ,rock,0.327,0.886,2,-5.6,1,0.0722,0.094,1.95E-04,0.35,0.16,134.991,Queen,en,
Humo en la Trampa,4gETXGy39voJGFbvyYJ6gC,67,37i9dQZF1DWUmxBdWX3Pp4,rap,0.917,0.536,11,-9.362,0,0.289,0.142,0,0.122,0.657,129.011,Aleman,es,
Me Niego (feat. Ozuna & Wisin),4ggiDYAkJ7Yk8d5xOr7Xjo,77,5ifDekrUt5lbSIMTSzNNqB,latin,0.777,0.782,0,-4.435,0,0.0907,0.0505,0,0.64,0.773,94.023,Reik,es,
Mind Is A Prison,4GGSmoTmc5LClrowB4SmEw,82,4RFszTXlSMZFgpqIJS3754,r&b,0.636,0.661,5,-5.217,0,0.05,0.527,0,0.18,0.694,151.148,Alec Benjamin,en,
Johnny B. Goode,4GHF75LwRT2Hsv9z3ZXpM8,8,56dbowk1V5ycS5jW7DSvi5,rock,0.533,0.871,10,-6.085,1,0.0656,0.759,1.86E-04,0.337,0.97,167.841,Chuck Berry,en,
"Merry Christmas, Baby - Remastered",4GHG80QW7qKZZTjfMw1QTy,46,6FZYc2BvF7tColxO8PBShV,r&b,0.552,0.0858,6,-21.025,1,0.0378,0.968,0.0153,0.109,0.364,110.942,Charles Brown,en,
Not Going Out Tonight,4ghhaqVoXMuoruwM4PfJl5,28,4gbXqmZDUFHqlaYjf4uVyS,pop,0.804,0.549,8,-8.448,1,0.0743,0.109,1.09E-04,0.101,0.672,143.975,Jack Newsome,en,
Afroman,4Ghq7XXreyLUJmmRBGlbbw,43,5fWgI0IJ1el5NB1sZ0Egsx,latin,0.651,0.862,1,-9.363,0,0.0814,0.623,1.42E-05,0.56,0.82,104.138,Plastilina Mosh,en,
After Forever,4GHvrcL0BoG2eDCM9gPoOd,0,6pZlZ20vt3aDjIKw98aBtQ,rock,0.399,0.683,0,-13.233,1,0.0357,3.84E-04,0.00119,0.124,0.466,95.254,Black Sabbath,en,
ATTITUDE,4gIAnVHAGema5dl4omzid1,47,5SO7xYih5w8X5FEpKvU7Rt,latin,0.744,0.97,0,-2.861,1,0.135,0.36,5.34E-05,0.112,0.617,105.969,PayAttention,en,
Inside Out,4GiVcDqNQI0fc0yYuRGH9m,65,2ExyzXAbukW7I8bDqdGvPB,rock,0.483,0.818,11,-7.666,1,0.0444,0.114,0,0.367,0.691,175.668,Eve 6,en,
Quit You,4GJAd1nBylAEbw1dZDVzEQ,51,5QaPRbVgbEcCc9jC1UxgD1,edm,0.651,0.766,5,-5.526,1,0.0301,0.0375,8.79E-04,0.0942,0.199,97.926,Lost Kings,en,
Goodness Gracious - The Chainsmokers Extended Remix,4gjrsP1Tmrqh1IiHhMXQm5,0,5PCAWKfUWAUj8VeY8G7xRQ,edm,0.577,0.847,1,-2.503,0,0.0398,0.0198,6.53E-04,0.154,0.211,128.01,Ellie Goulding,en,
Novocaine,4GKcaqt6PFor4siHXMO42e,65,16RNbqnNCCLlBJti7JU5nc,pop,0.652,0.833,10,-4.898,1,0.0392,0.00191,5.36E-04,0.122,0.231,116.043,The Unlikely Candidates,en,
I'm Eighteen,4gKeCkrFA6BX1M9HKqZXNi,30,6pZlZ20vt3aDjIKw98aBtQ,rock,0.639,0.451,0,-14.529,1,0.0319,0.108,3.39E-04,0.11,0.602,98.141,Alice Cooper,en,
tonite,4gKfuzqb1o1uAXr2xCMSQ7,0,7p30DzTAgW6OhspSXHTI88,pop,0.767,0.787,2,-8.28,1,0.0566,0.0678,0.00509,0.43,0.839,121.102,LCD Soundsystem,en,
Midnight,4GKk1uNzpxIptBuaY97Dkj,64,6h9DHd1pHHiK84cQqJZyIp,rock,0.548,0.475,1,-12.42,1,0.0355,0.615,0.808,0.0944,0.0349,126.976,Coldplay,en,
We Are Young,4GLqrUBRMEvsNWDw3Wari1,49,3YdAwfgQLMS4AN2WjRfRlb,latin,0.892,0.687,0,-6.345,1,0.0432,0.227,0,0.339,0.415,119.987,Saco,en,
Underdog,4GMCZUi6cVQJ5wPWwJ36rW,55,1YgWQAs1s77NzieIH4ARKn,pop,0.381,0.961,1,-3.614,1,0.0868,9.49E-04,2.94E-04,0.0531,0.787,156.068,You Me At Six,en,
"Another Brick in the Wall, Pt. 2",4gMgiXfqyzZLMhsksGmbQV,76,1bMYfBHYBCRHY5LGkjlpSy,rock,0.694,0.394,0,-15.881,1,0.0428,0.0781,6.77E-04,0.247,0.719,104.126,Pink Floyd,en,
Kiss It Better - R3hab Remix,4GMMwFXKjtBeTo8VwhkmEw,1,0cvVad4XizGbOS0vlwZYS5,edm,0.728,0.738,3,-3.939,0,0.0455,0.0505,0,0.104,0.458,102,Rihanna,en,
I Ain't Mad At Cha,4gMqB8Vs2NvA3usbZoPgdv,0,0C2zyPdlkbWHrwVg9gqNdU,rap,0.859,0.671,5,-4.581,0,0.205,0.0918,2.51E-05,0.386,0.609,85.112,2Pac,en,
Manic Monday,4gnAKtZkXPYjWcTnsagfA9,48,65HtIbyFkaQPflCa4oW8KO,pop,0.718,0.743,2,-5.373,1,0.0268,0.434,6.26E-05,0.159,0.856,121.485,The Bangles,en,
Come On To Me (feat. Sean Paul),4GNCf7mGb5NmZPx4NbHO9h,1,6KnQDwp0syvhfHOR4lWP7x,edm,0.666,0.914,2,-4.397,1,0.0477,0.0105,1.83E-05,0.0914,0.365,110.003,Major Lazer,en,
Rebel Yell,4GnMGHL8UgSLKnMHCkRWxu,0,1gAeQGQ7hr2q7IYmaejDW6,rock,0.509,0.89,9,-4.594,0,0.0805,0.00237,7.88E-04,0.499,0.434,166.402,Billy Idol,en,
Enough (with Shoffy),4GNpppEamtcqG6QkxfI9f9,48,0FCHg9zJMNNiOokh3hVcxd,edm,0.684,0.928,0,-4.477,1,0.0774,0.00225,0.0262,0.0284,0.583,123.991,KREAM,en,
Goldie,4go2hxLM6ijk0K76ZY0Nhd,5,0275i1VNfBnsNbPl0QIBpG,rap,0.68,0.843,1,-4.919,1,0.241,0.22,3.02E-05,0.378,0.743,81.958,A$AP Rocky,en,
Amanda,4gpext9x0CbdD9NWaa4nDj,62,0XOIK4m26aeYSD61E5nSVW,rock,0.449,0.424,7,-14.06,1,0.0323,0.32,1.69E-06,0.107,0.259,125.493,Boston,en,
Jailhouse Rock,4gphxUgq0JSFv2BCLhNDiE,73,56dbowk1V5ycS5jW7DSvi5,rock,0.647,0.582,10,-9.538,0,0.0755,0.41,1.93E-06,0.0715,0.915,167.396,Elvis Presley,en,
The Wedding Song,4GPRlPD1x0rwTmARsGvt0a,7,4F3xAxHxeBwXhK6k6GPnrW,r&b,0.552,0.367,1,-9.211,1,0.0332,0.773,1.15E-05,0.132,0.312,116.002,Frank Mccomb,en,
boyfriend (with Social House),4GqkWberT9cHK9P6REykBd,56,3tmx4p5RGlOV1AapXOt1Ze,r&b,0.507,0.778,10,-3.71,0,0.427,0.0804,0,0.297,0.696,189.833,Ariana Grande,en,
Ping Pong,4GqvWKAq6uKAcivJGnNAhR,41,6KnQDwp0syvhfHOR4lWP7x,edm,0.574,0.954,6,-5.046,0,0.059,0.00357,0.425,0.308,0.577,129.987,Armin van Buuren,tl,
Atoms - Said the Sky Remix,4GR9MdPIvrkxcEJ4RUbxPk,59,16RNbqnNCCLlBJti7JU5nc,pop,0.519,0.742,3,-3.554,1,0.061,0.315,8.42E-05,0.0836,0.246,127.971,RL Grime,en,
Use Me,4gRA0i5sxx3jAhHaVjPnUN,63,5BygwTQ3OrbiwVsQhXFHMz,rock,0.759,0.586,11,-13.461,0,0.056,0.0333,0.00312,0.0743,0.948,154.624,Bill Withers,en,
raingurl,4gRAniZdYF2zVrDUsNC9tU,65,37i9dQZF1DWTHM4kX49UKs,pop,0.929,0.572,6,-6.928,0,0.0506,0.017,0.00353,0.122,0.288,128.014,Yaeji,en,
Like A Pro,4gRkhkJHnmtR3eVEPQtpEw,57,5WNUX6jisX0NRlVDTm6RDd,r&b,0.864,0.483,8,-5.147,1,0.363,0.00518,0,0.0755,0.428,164.916,Blac Youngsta,en,
World At Our Feet - Deorro Remix,4gsmKBuKH7VtrJMvWIXcVa,52,4N1ipiKR3xla8UXtE12XBm,edm,0.638,0.811,6,-5.081,0,0.0531,0.00168,0.002,0.564,0.082,138.032,Timmy Trumpet,en,
Popular Monster,4GssB27iJeqmfGxS94Tfij,75,37i9dQZF1DWWJOmJ7nRx0C,rock,0.461,0.897,3,-3.982,0,0.092,0.00821,0,0.0965,0.358,165.107,Falling In Reverse,en,
Ride,4gSTkVQBVtRwoOCnHi467Y,11,0UXwwVDipbBQeEX7h4YuKU,r&b,0.684,0.71,5,-4.747,0,0.0581,0.0106,0,0.117,0.609,144.855,A$AP Ferg,en,
You're Mine - Original Mix,4Gt53ktThfaImqOOdyDC3V,52,3QEYvCsVXZj8KuzE0bDmcI,edm,0.741,0.461,10,-9.59,0,0.0373,0.0344,0.503,0.0933,0.174,107.984,Oscar and the Wolf,en,
High,4gTwPFGhIIlYtlo59jbVUB,50,1pZWCY50kMUhshcESknir8,pop,0.646,0.85,7,-5.145,1,0.043,0.028,7.21E-05,0.281,0.518,116.999,Young Rising Sons,en,
Missile,4gUteMcpbt8S7PMc5Wy6uS,54,44bkJI1QGkT2O0GYJSsbkp,rap,0.528,0.448,0,-6.408,1,0.0261,0.0121,0.0204,0.158,0.668,145.989,Dorothy,en,
Trumna,4gUvFKFbDSqd2sR49W11Fu,58,37i9dQZF1DWXJnyndhASBe,rap,0.65,0.598,11,-6.081,1,0.262,0.606,0,0.613,0.265,130.955,Sarius,pl,
VaivÃ©n,4gv9eyEf7cXViNTBXS2g5C,60,3nH8aytdqNeRbcRCg3dw9q,latin,0.768,0.894,10,-2.482,1,0.0415,0.313,0.0253,0.0856,0.737,105.962,Daddy Yankee,fr,
The Boys Of Summer,4gvea7UlDkAvsJBPZAd4oB,76,3yj9YnQGTdnFuKbDyXGDi6,rock,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,Don Henley,en,
Highway Star,4gVTozEmzwAUXpwj3jEetX,59,6oghIlByD49KFGNmNU8GSH,rock,0.298,0.895,9,-7.647,0,0.0547,0.0283,0.00574,0.305,0.544,173.737,Deep Purple,en,
Choosy (feat. Jeremih & Davido),4gWAcvkVLzqnzFOcrYBut7,64,37i9dQZF1DWUxHPh2rEiHr,latin,0.734,0.635,7,-6.924,0,0.102,0.12,0,0.107,0.453,106.993,Fabolous,en,
Bazooka - 538 Turn Up The Beach 2014 Theme,4GWfs4aOX9NG4msG9OA5er,0,6KnQDwp0syvhfHOR4lWP7x,edm,0.542,0.928,0,-4.402,1,0.0902,0.00171,0.134,0.0836,0.186,128.021,Firebeatz,en,
Atlas,4gx9edHLyQtb69ibMUyTxJ,58,6nZaTh6K1SwhdELFTmA99C,edm,0.641,0.563,6,-10.532,1,0.0566,0.296,0.924,0.122,0.171,122.001,Lane 8,NA,
Tringeling,4GYAyxGETbdonxYkFwKZzm,43,3JcJCsvBnRsA6oc7eUYDSB,latin,0.709,0.845,0,-5.917,1,0.199,0.105,3.14E-05,0.249,0.529,99.026,Johnny 500,nl,
'98 Freestyle,4GYWNXDrG5wWOJteicSy7b,0,5yGuoOwRQF3o8NVRRlvCj7,rap,0.608,0.598,1,-11.904,0,0.7,0.489,0,0.321,0.905,175.767,Big L,en,
Town Called Malice,4GzCrjBowX9gghAPVzIKiS,20,3e6gYPyrTbaB8BWgSHCt5j,rock,0.54,0.938,7,-7.251,1,0.0885,0.00234,0.00248,0.0586,0.72,101.91,The Jam,en,
Twisted - Single Version; 2007 Remaster,4h067wpWDHwQWM4a6CbqSV,32,3a9y4eeCJRmG9p4YKfqYIx,r&b,0.69,0.505,11,-9.503,1,0.0355,0.347,0,0.269,0.793,87.889,Keith Sweat,en,
Digital Scale,4H0dBxR0oAj3SWItssU4JN,0,39IFMVQdRNdb7kVfyTvHjM,rap,0.696,0.822,1,-5.008,1,0.336,0.0828,0,0.36,0.691,84.062,G-Unit,en,
Tonight's the Night (Gonna Be Alright),4h0Mdpmg9VXarbLIGPqJUs,38,1uKFRCQYci8kVgMy3xzTVH,rock,0.517,0.717,11,-7.786,1,0.0541,0.425,7.33E-05,0.164,0.767,136.731,Rod Stewart,en,
Lost Boy,4h0zU3O9R5xzuTmNO7dNDU,76,4WiB26kw0INKwbzfb5M6Tv,r&b,0.71,0.0565,7,-15.099,1,0.0534,0.965,0,0.0889,0.348,123.994,Ruth B.,en,
Nobody Else,4h2ohOfzR74qDhUmeYE2za,53,6mXh8CUBMBsBUu88a4eAQV,pop,0.834,0.661,0,-6.677,1,0.0621,0.0777,3.38E-05,0.238,0.458,122.978,Wahlstedt,en,
California Girls,4H3vuLX59XPqdtTpIesGyS,46,0XOIK4m26aeYSD61E5nSVW,rock,0.582,0.748,4,-5.93,1,0.0521,0.432,0,0.0707,0.433,115.13,David Lee Roth,en,
Swine,4H4aA1Cg69dB46GWkK74mx,1,0Hr2h94pKN8QAGVAgD6BsD,rap,0.712,0.861,0,-3.625,1,0.136,0.0062,3.42E-05,0.634,0.209,127.89,Lady Gaga,en,
El Carnaval,4h4aAvqiftNLS5XeookGx1,54,37i9dQZF1DX8SfyqmSFDwe,latin,0.802,0.625,11,-8.589,0,0.0567,0.00297,0.00156,0.175,0.676,94.995,Baby Rasta & Gringo,es,
JAMBO,4H5arInh2BLVz94mIibTrv,70,6kVFIQBhLT4003iw2WWEv1,r&b,0.74,0.777,7,-5.425,0,0.163,0.0399,0,0.0835,0.767,129.98,Takagi & Ketra,it,
Price,4H5ihvXmN3NpxTiDs1wJKZ,19,0DIwi1dMI59NItQtiNcevy,r&b,0.397,0.37,5,-7.368,0,0.0684,0.427,4.79E-05,0.138,0.184,97.543,JMSN,en,
Roll the Bass,4h6omEIukDMaWJpM70XEHG,0,0Hr2h94pKN8QAGVAgD6BsD,rap,0.573,0.941,1,-3.593,0,0.0483,0.0254,2.91E-04,0.182,0.624,150.045,Major Lazer,en,
Stay,4H7WNRErSbONkM06blBoGc,78,1E5VdGGWkpDQ682gdvJAZH,pop,0.507,0.48,5,-5.418,1,0.0266,0.449,0,0.147,0.35,86.046,Post Malone,en,
I Don't Wanna,4h7wUvVV8Ff8UL7JqAByiL,59,07zF8MjQPsiYUXiAIGZ5TA,r&b,0.702,0.573,9,-5.69,0,0.0344,0.526,0,0.23,0.693,129.999,Aaliyah,en,
