track_name,track_id,track_artist,playlist_id,track_popularity,loudness,instrumentalness,key,speechiness,acousticness,danceability,liveness,tempo,energy,valence,emotion
Jingle Bells,7jER4hFurkqwYmeat3qsh5,Ella Fitzgerald,6FZYc2BvF7tColxO8PBShV,11,-6.295,0,7,0.0757,0.73,0.688,0.727,119.117,0.7,0.876,
Moves Like Jagger - Studio Recording From The Voice Performance,7jEUxosffRXOZ7rNSajygF,Maroon 5,3gV6KQYZKIuoWml0094vx6,6,-4.418,0,9,0.0506,0.0175,0.723,0.307,128.033,0.758,0.657,
Mama,7jEyX4bqaCSdMN4D4JNnVj,Jonas Blue,37i9dQZF1DX6pH08wMhkaI,74,-4.118,0,11,0.0416,0.101,0.738,0.0533,104.014,0.794,0.566,
Shinin',7JG411Bqg3I54wvm7QYwxB,DJ DMD,3R5c1OfJY7Rzl3p28pzGtL,13,-6.683,0,11,0.145,0.0189,0.772,0.33,84.18,0.663,0.637,
Like It Or Not (feat. joan) (feat. joan),7jGa11njc3FnVpO6QxGZKz,EMBRZ,21nxmipQe5xtXoHHPaYfnY,36,-8.1,9.92E-05,8,0.0363,0.0882,0.636,0.0876,92.949,0.648,0.349,
Bring Back the Summer (feat. OLY),7JGqyqdzijtJeqVRhADFZd,Rain Man,2fbrY1tuoW8Uji14H7623k,2,-3.676,1.79E-06,11,0.0316,0.0691,0.654,0.077,97.998,0.752,0.453,
What's So Different?,7jgZiwNyTH08evb3bDLfIy,Ginuwine,7LjRWGUdOmBdPG1W1bga4i,38,-8.788,5.09E-06,11,0.151,0.00941,0.798,0.0637,78.884,0.616,0.96,
Heroes - 2017 Remaster,7Jh1bpe76CNTCgdgAdBw4Z,David Bowie,6CgjYkPIWTxJi8RtPcki02,75,-6.491,0.484,7,0.0297,6.71E-04,0.49,0.092,112.114,0.758,0.435,
16,7jHJ2MzIKO1kIMxGamKRKn,Highly Suspect,1KNl4AYfgZtOVm9KHkhPTF,68,-5.205,1.39E-05,2,0.0449,0.00124,0.534,0.0596,91.845,0.621,0.186,
Tengo Victoria,7JIUI9bHyaifT8EAyNWqBU,Alex Zurdo,396llvvFOIB9jgPg0kqNDb,50,-4.752,0,9,0.0484,0.0724,0.711,0.0725,120.044,0.947,0.84,
It's Too Late,7JjHd7734RnggNeXeOlLGa,Gloria Estefan,37i9dQZF1DXarsfY89zXC6,34,-9.479,3.37E-05,4,0.0278,0.163,0.775,0.0892,99.9,0.504,0.82,
Wake Up,7JjlC99O9Gub3yKge26LyK,Wiz Khalifa,0275i1VNfBnsNbPl0QIBpG,14,-6.946,0,5,0.188,0.426,0.724,0.152,172.067,0.586,0.676,
There's Nothing Holdin' Me Back,7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,2Aud8PXoTGcyY5esHu4Aaz,82,-4.063,0,11,0.0554,0.38,0.866,0.0779,121.998,0.813,0.969,
Somedays,7jJsNoth2NoCozMjRclkMB,Tess Parks,5Go0Jsxj1UnsU7Om841BEo,38,-8.837,0.79,10,0.0289,0.00114,0.336,0.114,93.788,0.618,0.303,
Table For Two,7JJuFG4gELSwccbMXsvTVS,Elli Ingram,48AzM7l4M02DBYd2N3IFLP,0,-5.201,5.67E-05,4,0.0727,0.417,0.804,0.213,114.044,0.556,0.431,
Shackles (Praise You),7JKEA8xYDoFp4q0QBW2PGg,Mary Mary,0pItJZBDZFvgAOdFnSITnJ,60,-2.773,0,7,0.162,0.0343,0.779,0.0886,100.46,0.834,0.8,
Siamo,7jkZflOcHyeFz0xzaOZRHw,Eros Ramazzotti,6kVFIQBhLT4003iw2WWEv1,59,-3.165,0,5,0.0452,0.143,0.635,0.12,120.07,0.909,0.495,
Petalaz,7jl65cMmrserp2QNDhifOC,Sidoka,37i9dQZF1DWWr5uieiPUVM,61,-7.424,0,6,0.232,0.199,0.844,0.116,133.958,0.62,0.497,
Zero,7Jl757vT5eNqemc6PtY2dA,Liniker e os Caramelows,37i9dQZF1DWZ8fJXMbebf9,58,-12.24,0,0,0.034,0.823,0.514,0.185,77.493,0.289,0.365,
Ghetto Gospel,7jLbTp3qZzah9kMIdW8e5M,2Pac,0t9TeyXE2mWe70JT3YwSoH,68,-5.352,0,5,0.0467,0.0964,0.794,0.0788,80.569,0.614,0.663,
Grupo bom,7jlGVKeRzOz7fGk6pSiPlb,UM44K,37i9dQZF1DX2vsux22VuNL,59,-6.402,0,1,0.0413,0.685,0.79,0.0886,121.948,0.566,0.587,
Summer Lover,7jlqjY6QBfzu5akxt1b9JC,Cub Sport,6lWMi4lPiiPwDqn8ZpeyAY,42,-8.985,2.44E-06,3,0.0301,0.769,0.388,0.134,114.763,0.348,0.132,
If It Isn't Love,7JmPqImeW3kLoYVNBA9v11,New Edition,3m4z6komWDtKly3Q1FvFmN,57,-12.418,2.62E-05,5,0.0378,0.0915,0.588,0.365,97.968,0.856,0.781,
What About Love?,7JmsQwxDlC89imxewJcnHO,Heart,0XOIK4m26aeYSD61E5nSVW,3,-10.77,3.29E-06,2,0.0346,0.257,0.282,0.266,160.551,0.523,0.293,
Seventeen - Thomas Gold Festival Mix,7JMUHcnjYWMGez9qWsgoQc,Thomas Gold,73uj4YmsC7SJ6SbUMTvf07,30,-5.831,4.30E-05,9,0.113,0.0405,0.562,0.815,125.163,0.782,0.535,
Scientology,7jn2nokiUvPr350Sds0xjo,Rick Ross,68y3WoFJMMKDHUIpqCnoM3,41,-1.995,0,1,0.0649,0.188,0.451,0.883,81.988,0.836,0.437,
Mayores,7JNh1cfm0eXjqFVOzKLyau,Becky G,5ifDekrUt5lbSIMTSzNNqB,43,-3.976,0.0045,5,0.0436,0.141,0.743,0.099,96.989,0.855,0.871,
Realidad,7jnkjpQKNKxEPiG6zfvmXW,Khea,6ltss0ThreZ3uIMn5mr4Tm,0,-3.843,0,10,0.0292,0.406,0.729,0.196,120.059,0.519,0.46,
Vete Pa La,7jOzl8HAKObMVeMLCUUNNB,Lele Pons,37i9dQZF1DX1QnNyJOBQBv,65,-3.81,3.96E-06,9,0.0498,0.0912,0.705,0.127,167.829,0.881,0.888,
Closer,7jP2937OACDPrN53DzO0Ye,Travis,0tOy7ZY4E2PadXIyj8zU43,59,-7.816,5.26E-05,5,0.0235,0.204,0.538,0.13,108.108,0.581,0.269,
Sick Boy,7jqDzXJS0K0Re8uphYNit0,The Chainsmokers,7ENISpOJhocpMJVcGb0qcT,11,-7.524,0,11,0.121,0.104,0.548,0.127,180.066,0.58,0.462,
Last Man Standing,7JqF4AHCyokdICrFYF91zE,Yung Felix,1d0fonZHpN4LYHTKbmNRbm,61,-4.999,2.46E-04,1,0.101,0.373,0.951,0.159,124.976,0.702,0.763,
Turista del Amor,7JRO6Gc9H3j0EY3Tsdsft4,Jotdog,3VfscqF7zq65IGKiYM3FS0,1,-3.36,2.11E-05,4,0.0522,0.238,0.654,0.0995,115.994,0.9,0.563,
Punch Drunk,7jsTBebfjKpkMaS8Ny12Un,Sade,3X4HmijjKdwwLonCrOOEAZ,33,-11.852,0.696,0,0.0394,0.168,0.516,0.0905,177.108,0.343,0.376,
Beggin - Pilooski Re-edit,7jULmqRvuEsvu6OkWkjBgl,Frankie Valli & The Four Seasons,0jilq2XZP9F2fwzp2k6iXK,35,-4.746,1.05E-05,9,0.0333,0.0347,0.596,0.0844,130.063,0.726,0.367,
I'll Make Love To You,7JUZDQRGyMElJXjmcNayjx,Boyz II Men,7LjRWGUdOmBdPG1W1bga4i,19,-6.445,0,2,0.024,0.131,0.566,0.0876,142.452,0.503,0.207,
Me Estas Tentando,7JVIiaJPFiZypYSOMREhhA,Wisin & Yandel,0si5tw70PIgPkY1Eva6V8f,58,-2.643,6.93E-06,4,0.055,0.279,0.813,0.329,115.994,0.92,0.767,
Animals - Radio Edit,7Jwe4iWB1G6c7TE7fRedrm,Martin Garrix,2Tisn6NZbeofpc57Oc6MGo,8,-5.461,0.338,1,0.0353,0.00118,0.589,0.071,128.041,0.923,0.0378,
Lights,7JWVoYwmKrFWpHaXCCcyiH,Dabin,5EgzhnSirHRvu1AqlFLllv,50,-5.425,0,7,0.043,0.0582,0.32,0.115,79.653,0.579,0.13,
"Ciega, Sordomuda",7jxHeJLVpnP7S08JFF4GBi,Shakira,37i9dQZF1DX6ThddIjWuGT,68,-6.042,2.51E-06,1,0.0345,0.0438,0.746,0.112,119.97,0.876,0.928,
Bankroll,7JXLHs3JxQ0sibWrYeV1co,Taz,0BwUQpqHSlC2YfKwOp2dQV,48,-12.934,0.0298,10,0.0733,0.247,0.901,0.0854,120.991,0.489,0.376,
M̩xico Lindo y Bandido,7JxTp4HrI99hr6L3VMCZbj,Cartel De Santa,28Ke4pXWqF2A5b2GfQ1pQt,50,-7.75,0.0101,9,0.104,0.262,0.859,0.0941,95.018,0.457,0.839,
Jungle,7JXZq0JgG2zTrSOAgY8VMC,Drake,6HaCi9bqaiuSZEDfCEmwyo,70,-8.651,1.44E-04,7,0.0541,0.618,0.69,0.107,99.906,0.235,0.378,
Hysteria (feat. Matthew Koma),7Jz1NLz3hMWWfcQ1M9M6PS,Steve Aoki,2oalsaFUockoPf1DU3wrL8,33,-6.399,0.00334,11,0.0717,0.00315,0.565,0.0738,128.022,0.694,0.448,
Sun Models (feat. Madelyn Grant),7jZHUhAmW5oq1cq6s8IxmK,ODESZA,6lWMi4lPiiPwDqn8ZpeyAY,67,-9.174,0.736,8,0.075,0.191,0.683,0.0907,120.001,0.481,0.47,
Tongue Tied (with YUNGBLUD & blackbear),7jzldCBnJjpJM3epzJ85KE,Marshmello,2Z5cPJ6Z4EVZAfF08amjvL,78,-2.721,0,1,0.0525,0.0208,0.628,0.426,93.001,0.821,0.465,
Si Te Lastime,7k09lnI8FXcEREvDps6oPJ,Seven Kayne,37i9dQZF1DWTLxOkM7PwUb,1,-5.011,0,6,0.0958,0.143,0.742,0.118,140.128,0.505,0.213,
Devil Devil,7K0aHJFgffrUKH8Z3IE8a4,MILCK,5jROYSZSL7cO0jGAqkPx7C,52,-9.911,6.42E-05,1,0.0897,0.164,0.539,0.105,142.092,0.389,0.281,
Therapy,7K0trO4bMEWjSiFGPG5LTQ,Armin van Buuren,0B2HdP15IucgE0vk3sluJR,52,-5.117,0,2,0.0545,0.018,0.659,0.13,114.862,0.866,0.705,
Breaking Up My Bones,7k1pfmKI7t0AprW7SEdFpC,Vinyl Theatre,7nHgmv7uyIA1KHj6qTttjH,55,-3.185,0,2,0.0392,0.0125,0.608,0.211,105.032,0.899,0.652,
Identity - Ryos VIP Mix,7k3jB9U5OwFtQvLTSP9Tak,Ryos,3S03NWbWkrR1e7DPH9rf9Z,33,-4.361,0.347,0,0.0826,0.00252,0.583,0.404,128.013,0.923,0.38,
Let Me Clear My Throat - Old School Reunion Remix '96,7k3sn5TIQ3qRVJ8FPTG9kx,DJ Kool,0VVH2Nzj6kBVGK3WIUQMAw,52,-7.154,0,7,0.259,0.169,0.697,0.356,103.145,0.901,0.535,
Somebody,7K4qs6xArR9izybon4i4gW,Erlandsson,6mXh8CUBMBsBUu88a4eAQV,48,-3.141,0,0,0.0404,0.201,0.681,0.28,124.983,0.866,0.308,
Tusa,7k4t7uLgtOxPwTpFmtJNTY,KAROL G,2ji5tRQVfnhaX1w9FhmSzk,98,-3.28,1.34E-04,2,0.298,0.295,0.803,0.0574,101.085,0.715,0.574,
"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",7K5dzhGda2vRTaAWYI3hrb,P!nk,2UsEj2GUukV0GLbsE3rldz,70,-5.921,0,7,0.146,0.0114,0.632,0.108,162.958,0.701,0.497,
Here We Go Again! - Extended,7k5lLjCSnyUB4S1LRvD3I4,Portrait,6RLvj5OnEuPzI1P02KwnzK,13,-10.108,0.267,6,0.0439,1.05E-04,0.67,0.0643,104.883,0.679,0.563,
Me & U,7k6IzwMGpxnRghE7YosnXT,Cassie,0Ar0Ng9DlAWZtSPBvOQgOa,72,-4.802,0,8,0.0294,0.352,0.803,0.0655,99.99,0.454,0.739,
You Can Win,7k6phfGndOSCfL4TZRtLft,Bileo,42jbIN5Zj0UUPdtmqxQRKF,48,-9.251,2.53E-05,2,0.0846,0.0723,0.755,0.407,130.35,0.896,0.963,
Body (feat. brando),7K7MUBCnzgBAvMVW2RTWNs,Loud Luxury,37i9dQZF1DX6pH08wMhkaI,63,-4.399,9.44E-05,1,0.038,0.0476,0.752,0.0543,121.958,0.764,0.582,
Matando,7k7vlfNo7gD2tP6UxJrG47,Tei Shi,37i9dQZF1DX4F2k37fMTyn,42,-7.093,0.0133,8,0.0846,0.351,0.812,0.0909,94,0.439,0.594,
Lullaby For My Insomniac,7K9kbDWgbJmfNnN9LSoXB4,James Blake,1ZlL3IQS8eB0s0RMxz02yD,45,-16.581,0.00117,10,0.0391,0.957,0.318,0.0969,129.706,0.0297,0.0624,
See You Again (feat. Kali Uchis),7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator",37i9dQZF1DWTHM4kX49UKs,79,-9.222,7.49E-06,6,0.0959,0.371,0.558,0.109,78.558,0.559,0.62,
Heat Of The Moment,7KA66zSwthBv5X9bNQEeX1,Asia,6oghIlByD49KFGNmNU8GSH,8,-7.35,3.13E-04,1,0.0503,0.315,0.323,0.348,136.232,0.839,0.543,
Air Force Ones,7kAFSrTIOiVZ0gnHBuAH3l,Nelly,37i9dQZF1DWUFmyho2wkQU,61,-9.74,0,4,0.317,0.0847,0.784,0.079,164.062,0.459,0.618,
March,7KasuMXuWHA36uFtFKuHPw,"George Tandy, Jr.",78RRvktrPMSqAoCI21mNOe,0,-7.804,0,11,0.0843,0.367,0.565,0.103,126.342,0.465,0.228,
5 Stars (feat. Polima Westcoast),7KAveXwQ5xzdHT6GDlNIBu,C. Tangana,37i9dQZF1DXde9tuMHuIsj,68,-5.595,0,7,0.0456,0.242,0.801,0.106,123.994,0.723,0.599,
World On Fire,7kaVhqJkTwXOr2IEOv6vSz,Slash,64BvJcehegyvhqQtV82Ddz,20,-3.064,0,1,0.0837,3.65E-05,0.442,0.378,174.047,0.976,0.516,
#1 Stunna,7kBdenpTmgWfAz9clmBcok,Big Tymers,37i9dQZF1DWUFmyho2wkQU,48,-4.961,0.00327,8,0.285,0.0176,0.552,0.258,89.017,0.842,0.561,
0.958333333,7KbF6AdprOXEEHlsq11Z6d,Maluma,2kKzN3kRYDzBctlaWs7CP2,86,-4.84,0,10,0.277,0.217,0.777,0.091,95.692,0.712,0.68,
For A Better Day,7kbTZWt7DnzIzbkyzFE1PW,Avicii,44p8nNLe4fGfUeArS3MaIX,66,-3.393,0.0829,5,0.0334,0.0386,0.639,0.108,135.002,0.843,0.317,
Cinderella,7kcBLq8OZfn6cKE3Zgxle2,ICEKIID,37i9dQZF1DXdhDukKQ88Cc,54,-7.176,0,1,0.39,0.035,0.596,0.152,128.004,0.655,0.742,
Slither,7kF1iPJTj3VFJX9XokQ80F,Velvet Revolver,0EmGNFBBgqLmvdQGPbgiMp,63,-3.866,0.0984,7,0.102,2.66E-04,0.478,0.0738,141.077,0.974,0.268,
Ich bin ein wahrer Satan,7kft2XxMqsCZe2gB74bvXV,ASP,53CmFroG6MWR5reOOXJX6B,0,-4.09,1.64E-05,3,0.0468,0.0047,0.498,0.367,135.998,0.889,0.372,
Pump It,7KIbDUwumrpG5f30kEYW1v,The Black Eyed Peas,2UsEj2GUukV0GLbsE3rldz,12,-3.15,0,1,0.181,0.00937,0.648,0.752,153.649,0.931,0.744,
Rosa,7KicgcwT4Pz6wENOTJCNTp,Anitta,5uOMV7g6vp8WxoqXfkzKaw,58,-4.078,0,1,0.0771,0.449,0.687,0.0746,87.932,0.673,0.551,
Low Rider,7kigmgx2tJJsZHKaa2QC0w,War,76lrxCrKrGDkDDf3SVPnl3,36,-9.68,0.662,0,0.047,0.0825,0.815,0.0508,139.764,0.676,0.991,
Dance Again,7kInKptdDDvadBzmos1LUH,Jennifer Lopez,3hR2R6szlkwZeGyclTgHcF,0,-5.244,3.76E-06,11,0.0702,0.0185,0.799,0.0962,127.99,0.864,0.679,
God - Remastered 2010,7kipZd4tWx6Mu8kBgB2Z2r,John Lennon,0KNLLunbFh9XgitPMOGmQg,53,-13.435,0.00276,4,0.0388,0.231,0.64,0.116,112.801,0.269,0.178,
Enter the Riffian,7kItHXkqfLWFOiZ0tSzzbA,Wo Fat,44bkJI1QGkT2O0GYJSsbkp,34,-7.833,0.241,10,0.0475,1.89E-05,0.329,0.112,140.839,0.786,0.301,
Amen,7KjfifeaIx10XJTnAgWtlr,Andra Day,0pItJZBDZFvgAOdFnSITnJ,45,-7.539,3.43E-04,0,0.0327,0.338,0.429,0.128,75.483,0.363,0.16,
Blow Your Mind (Mwah),7kJlTKjNZVT26iwiDUVhRm,Dua Lipa,0cuHKz65ZPqBX1brG8djlg,70,-4.761,0,2,0.122,0.0188,0.654,0.0948,108.854,0.796,0.491,
On My Own,7kjvRqp04GGWo7TYhChjpJ,Far Out,5EgzhnSirHRvu1AqlFLllv,12,-2.966,7.62E-05,4,0.0536,0.125,0.403,0.385,145.092,0.779,0.103,
Home - Acoustic Version,7kK7DV38d4yguGXsFWmuqY,Daughtry,5NTm3injIRkUMROsZr3C2O,34,-5.157,0,6,0.0261,0.259,0.442,0.115,143.836,0.471,0.313,
Lucky,7KkaLfkFpMErkarBZivJbP,Dehd,37i9dQZF1DWTc5QDlvD7t0,48,-4.016,0.0644,7,0.0292,0.114,0.637,0.0742,130.632,0.722,0.302,
Tanz die Revolution (Der Single Mix),7kKI6RZNOYdAHqOcqS93oC,Frozen Plasma,53CmFroG6MWR5reOOXJX6B,0,-3.349,2.14E-05,4,0.0323,0.0172,0.613,0.115,129.997,0.989,0.928,
I'm a Wanted Man,7kKLHjFif3r0HG5YyBTv6d,Royal Deluxe,44bkJI1QGkT2O0GYJSsbkp,62,-5.144,5.98E-06,11,0.0409,0.0097,0.388,0.326,164.644,0.596,0.275,
no14 - feat. Dani Faiv,7KksdXBhdufqWDxGxyt4I7,tha Supreme,37i9dQZF1DWXU2naFUn37x,72,-7.773,2.13E-06,10,0.0987,0.214,0.621,0.155,90.059,0.694,0.644,
"Cornbread, Fish & Collard Greens",7km1tntASwmtyzGr8vaT0e,Anthony Hamilton,2YPP7fiYu5pIcp2yyHvw4A,47,-6.38,0,5,0.235,0.348,0.851,0.235,98.997,0.525,0.746,
Euforia,7KMMRJ4dtn1rFXCXseKzYc,Otsochodzi,37i9dQZF1DWY3UKS6jvnxr,45,-5.62,0,8,0.139,0.0484,0.761,0.129,142.116,0.777,0.743,
Boom,7KMWYoVzdxVqbWzDqfjw6P,Lucus,6mtYuOxzl58vSGnEDtZ9uB,52,-9.342,4.34E-05,7,0.117,0.345,0.677,0.0893,100.009,0.389,0.507,
Imagine Me,7kN3bGZtBKwWwYKSkE3RER,Kirk Franklin,0pItJZBDZFvgAOdFnSITnJ,52,-8.307,0.00149,0,0.039,0.138,0.632,0.0685,153.942,0.717,0.77,
Blinded By The Light,7kNNylJ1kswWbHeRM6UDuE,Manfred Mann's Earth Band,37i9dQZF1DXdOEFt9ZX0dh,61,-10,2.07E-04,5,0.0653,0.291,0.456,0.0853,142.156,0.696,0.508,
Past Adventures,7knYmZG6hwaxPiM2EWolTg,Brendon Moeller,37i9dQZF1DX6RA5ZrA5a23,37,-5.751,0.837,11,0.0356,0.0365,0.693,0.0878,124.003,0.851,0.579,
Renegades - Stash Konig Remix,7KPMoaXQRanQdxnITnAHaq,X Ambassadors,2fbrY1tuoW8Uji14H7623k,49,-5.94,1.18E-06,7,0.11,5.23E-04,0.663,0.661,127.985,0.696,0.789,
Memories (feat. Kid Cudi),7KPr0YxECy4Q1k2F17Sa0Q,David Guetta,5DyJsJZOpMJh34WvUrQzMV,66,-3.937,6.08E-06,8,0.233,0.00158,0.546,0.229,130.003,0.899,0.47,
Loyal,7kqcudBGM74MXVoYMaoWkC,Chris Brown,5DyJsJZOpMJh34WvUrQzMV,11,-5.971,1.03E-06,1,0.0409,0.0228,0.845,0.0879,99.051,0.506,0.647,
Thrive (The nightSHIFT Remix),7kQh2gBStbgIwGbEqidYEC,Casting Crowns,0MhTMIo1bgH6zzPh7BdChT,24,-3.279,0,6,0.035,0.0261,0.569,0.114,128.026,0.891,0.759,
Let's Fall in Love for the Night,7kQkmyoHCEqwe7QwDbkSXM,FINNEAS,1E5VdGGWkpDQ682gdvJAZH,77,-7.941,0,5,0.104,0.802,0.737,0.171,127.921,0.408,0.374,
I Know You Got Soul,7kQQwRj3bzpibsKqyxCnLA,Eric B. & Rakim,6m0BqpJfSP2m5xCOFjDRHw,0,-7.498,3.82E-04,9,0.184,0.0935,0.849,0.0693,112.786,0.678,0.81,
Naked,7krbSH3rd8lhIZvuzTV3Bl,James Arthur,7ENISpOJhocpMJVcGb0qcT,76,-6.781,0,6,0.0574,0.104,0.529,0.0631,101.966,0.607,0.238,
Where Them Girls At (feat. Nicki Minaj & Flo Rida),7ks6AZmFcm3Y6PGGxGSmlB,David Guetta,2UsEj2GUukV0GLbsE3rldz,69,-3.078,0,3,0.0414,0.055,0.666,0.259,129.884,0.876,0.552,
A Question of Lust,7kSAaTFnsEPCSDzfl5XB5L,Depeche Mode,7rPsfDTqiZYIT4PVzQ4c0c,43,-12.535,0.0567,0,0.0294,0.0108,0.572,0.352,136.191,0.733,0.667,
Say My Name - Remix Edit,7ksiGHiw6yLwghfrAdbHmt,ODESZA,3pS63EDS40FVGYL41zAcU4,31,-5.262,0,6,0.0653,0.00901,0.617,0.635,125.057,0.896,0.6,
Ojitos Chiquitos - Remastered 2016,7KSXAZLs1uv0qSA4GktduG,Don Omar,37i9dQZF1DWYBUdckfg1va,55,-2.587,2.12E-04,1,0.237,0.0162,0.791,0.0698,170.088,0.863,0.803,
Diamonds,7Kt59L2ZZGtOnIhvMwzG6f,Rihanna,6UJw1egIcZVfrBmcKs5uHH,60,-4.92,0,11,0.0461,0.00125,0.564,0.109,91.972,0.71,0.393,
3 Foot Tall,7KtB8hfz8uH2BFC7ua1cNr,Classified,4ZO0wp9G8FA3X6oYNBzda6,47,-5.739,0,11,0.0989,0.25,0.609,0.641,75.892,0.742,0.523,
Hate Me Now (feat.- Puff Daddy),7ktPfqU1DTV6I3DTuLa5f7,Nas,0ZRwrJ2EDGyKR6YgQPWXeO,0,-4.929,0,9,0.208,0.00616,0.652,0.12,90.12,0.754,0.429,
Spaceships,7Ktv8bQUjZt0rr16qgB4h2,AREA21,2Tisn6NZbeofpc57Oc6MGo,4,-5.921,1.60E-06,6,0.0533,0.0181,0.441,0.509,150.054,0.766,0.52,
To Dago From LA,7KudYmtzoot2YcLltfM5Md,Proper Dos,3o3xRXWMtBMezk0E3wmtGI,11,-7.105,0,10,0.438,0.714,0.531,0.119,90.058,0.641,0.551,
Party For One,7KW3XQV5Or5CF57MYVj5h4,Carly Rae Jepsen,37i9dQZF1DWZQaaqNMbbXa,64,-6.547,0,6,0.0362,0.0453,0.699,0.101,123.449,0.633,0.458,
Got to Get It,7kWmT6l911OFlkhhSV6KlM,Culture Beat,50cXvxgMGrvoUeLhkzCyIO,48,-9.925,0.0448,9,0.0397,7.05E-04,0.668,0.235,132.865,0.909,0.541,
I'm Still In Love With You,7KWNTuVSFUziohGRhS3cZL,New Edition,3a9y4eeCJRmG9p4YKfqYIx,0,-4.683,0,8,0.0351,0.426,0.741,0.318,134.294,0.519,0.418,
Cold Little Heart - Radio Edit,7KX65PC1UZuImsUInThbav,Michael Kiwanuka,5EMARioe9z9eKOeWIAC2JW,71,-6.208,3.53E-04,7,0.0278,0.357,0.629,0.436,110.264,0.58,0.655,
Kill Em With Kindness,7KxhSJOYiqCDclXDBNlFSZ,Selena Gomez,2UsEj2GUukV0GLbsE3rldz,69,-5.488,5.87E-05,10,0.0404,0.00795,0.757,0.0973,120.012,0.884,0.398,
HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,1kEczIkZH8IgaWT2BiApxZ,84,-6.638,5.39E-05,1,0.102,2.82E-04,0.908,0.0958,150.011,0.621,0.421,
Pa' Que Vuelvas,7kxNb4wurmBtqndlzREd0J,Lyanno,37i9dQZF1DWUlCmB8llCTB,58,-5.651,0,8,0.0443,0.0583,0.814,0.0854,93.977,0.647,0.604,
Si No Te Quiere,7kxYYjOYRO8HamP4RKBhJ0,Ozuna,7EPbNmUW9nkRplDLSN9te4,2,-0.073,8.84E-06,9,0.0389,0.0274,0.775,0.124,92.012,0.899,0.945,
Never Let You Go (feat. Sofia Reyes),7KY4hAPXXg9aeYczem8JBo,Slushii,4Bi8VLtaSu0JILliif8lH6,53,-3.469,5.13E-05,1,0.0923,0.192,0.67,0.0926,165.075,0.672,0.643,
How Many Mics,7KYL4ZSKTKzzlLbWsGBfDM,Fugees,5yGuoOwRQF3o8NVRRlvCj7,1,-13.346,1.19E-05,6,0.447,0.1,0.788,0.479,82.922,0.522,0.801,
Last Nite,7kzKAuUzOITUauHAhoMoxA,The Strokes,0dAbaJtkS9st5o0cBe1Zcu,72,-5.703,1.98E-04,0,0.0297,0.0285,0.624,0.0789,104.042,0.91,0.767,
Do Me Right,7KZPj8boonCcKNplZa7UvV,Guy,4nX6BscFtR1CozSCfv2cuR,0,-10.992,7.36E-05,11,0.0819,0.00162,0.767,0.138,105.979,0.742,0.616,
Dreamtime,7kZZ2Hmkg1zfwrQLsmypNE,Daryl Hall,0XOIK4m26aeYSD61E5nSVW,34,-10.03,1.46E-06,7,0.0323,0.0333,0.617,0.0994,121.675,0.773,0.794,
Only Can Get Better (feat. Daniel Merriweather),7l2dHlKH07RO0BK0Lh6obt,Silk City,3pS63EDS40FVGYL41zAcU4,51,-5.946,0.0337,6,0.0589,0.107,0.636,0.215,124.005,0.891,0.595,
ZEZE (feat. Travis Scott & Offset),7l3E7lcozEodtVsSTCkcaA,Kodak Black,37i9dQZF1DWVdgXTbYm2r0,37,-5.692,3.35E-06,8,0.24,0.0515,0.861,0.0967,98.044,0.637,0.474,
Fiya,7l4OLV2EKT2jHd7kx0EzxV,jame,5vIdb67lQcdFwoVkE4UMep,44,-10.155,6.18E-04,1,0.0695,0.0876,0.868,0.0541,108.016,0.493,0.652,
You Don't Know How Lucky You Are,7L4w1yQnlhqo4oUjpW53wz,Keaton Henson,1nFfDHtp8RY3obgen8KODl,52,-8.559,0.576,2,0.0345,0.772,0.389,0.109,95.641,0.314,0.107,
Vivere Tutte Le Vite - con Carl Brave,7l56nY7NMP1QDdWvRdJmmg,Elisa,6kVFIQBhLT4003iw2WWEv1,66,-8.501,0,11,0.128,0.134,0.604,0.0879,171.887,0.639,0.491,
You And Me,7L605WhF5EGf34ggj87yK6,Lifehouse,4PjiT7SWnUsTTTvKOuR76f,19,-7.703,0,7,0.0267,0.1,0.461,0.169,139.868,0.446,0.375,
Martyr Nyebera,7l77r7rGqag5Y6gL2Oz6Lx,Kamikazee,37i9dQZF1DWYDQ8wBxd7xt,54,-4.246,1.90E-06,9,0.179,0.148,0.29,0.146,169.507,0.933,0.383,
No Vaseline,7L7JF5RZ2s5Pb0qSV3V5cW,Ice Cube,39IFMVQdRNdb7kVfyTvHjM,3,-5.536,0,11,0.377,0.0384,0.574,0.137,105.575,0.927,0.51,
Dang! (feat. Anderson .Paak),7L7KnCltNM8yXWs3ozuUY1,Mac Miller,0JmBB9HfrzDiZoPVRdv8ns,10,-6.907,3.55E-04,5,0.23,0.00826,0.836,0.0837,107.018,0.67,0.556,
Song Goes Off,7L87B1YWTT11I0mSAEYEOF,Trey Songz,7ENISpOJhocpMJVcGb0qcT,55,-7.842,0,0,0.0628,0.0811,0.678,0.11,129.866,0.462,0.121,
